hora_dia,dia_semana,mes,es_finde,es_punta,urgencia,zona_incidente,base_nombre,base_zona,distancia_km,carga_zona,unidades_libres,tiempo_real_min,urgencia_cod,zona_cod,base_zona_cod,hora_sin,hora_cos
8.900672354314562,0,1,0,1,leve,norte,B035 Peset,centro,6.552,4,2,11.45,0,1,0,0.7252531942622285,-0.6884822468389684
13.617444710884332,6,4,1,0,grave,centro,A053 Manises,oeste,1.585,7,1,2.6,2,0,4,-0.41090456226996047,-0.9116783647239481
10.491386941278936,2,2,0,0,leve,centro,B035 Peset,centro,2.82,3,3,6.28,0,0,0,0.38476570766747403,-0.9230142741058494
12.579611348671587,1,7,0,0,grave,centro,A055 Silla,sur,3.292,4,3,5.7,2,0,2,-0.15116024151638782,-0.9885092722805928
6.28609906740757,3,10,0,0,media,sur,A053 Manises,oeste,8.69,2,3,10.1,1,2,4,0.997196264139856,-0.0748305471416229
10.667625664673148,1,9,0,0,leve,este,B031 Nazaret,este,4.275,2,1,5.7,0,3,3,0.3417842085354065,-0.9397784604872713
12.224076989058592,0,3,0,0,media,centro,B031 Nazaret,este,2.03,4,2,4.11,1,0,3,-0.05862957733973267,-0.9982798067981563
10.20570997318856,0,5,0,0,grave,norte,B036 Arabista,centro,3.971,2,1,4.83,2,1,0,0.45265805630354883,-0.8916841840379884
12.663700937663378,2,7,0,0,media,centro,B036 Arabista,centro,2.385,2,1,3.94,1,0,0,-0.1728834950216398,-0.9849422811257026
8.70677887474907,5,10,1,1,media,este,B051 Massamagrell,norte,3.735,2,0,11.25,1,3,1,0.7592521898591337,-0.6507965213445059
13.52336860046395,3,10,0,0,grave,este,A053 Manises,oeste,2.88,1,2,3.24,2,3,4,-0.388328424497777,-0.9215210441042974
15.747245309048125,6,11,1,0,media,centro,B031 Nazaret,este,2.301,4,1,4.89,1,0,3,-0.8310687319722722,-0.5561697247585485
9.092903598900852,1,7,0,1,media,norte,A053 Manises,oeste,8.746,3,2,15.13,1,1,4,0.689701011755318,-0.7240942717517456
8.88624369649807,1,8,0,1,leve,oeste,A013 Sagunto,norte,11.548,1,1,22.22,0,4,1,0.7278486961459426,-0.6857377600210238
13.633461192794252,0,2,0,0,grave,norte,B036 Arabista,centro,9.132,0,3,10.58,2,1,0,-0.4147237020385253,-0.9099473891206351
13.948930364326781,1,7,0,0,leve,norte,B031 Nazaret,este,11.698,0,2,15.72,0,1,3,-0.48837689731628114,-0.8726328014507148
8.692849932116829,1,4,0,1,media,norte,B031 Nazaret,este,10.076,1,2,11.63,1,1,3,0.7616203236964814,-0.6480235200457364
8.949532957260356,5,6,1,1,grave,sur,A055 Silla,sur,10.329,3,3,17.14,2,2,2,0.7163872579584935,-0.697702871310353
9.295538477848732,6,8,1,1,leve,oeste,A013 Sagunto,norte,4.724,3,1,10.38,0,4,1,0.6503357773549839,-0.7596468763129937
6.638873722414307,6,4,1,0,media,oeste,A031 Malvarrosa,este,5.86,0,2,8.72,1,4,3,0.9860451674373096,-0.16647800987976796
7.703370133789504,1,1,0,0,leve,este,A032 Alfahuir,norte,3.972,0,2,7.25,0,3,1,0.9022050935955201,-0.431307279199295
7.48964808311983,6,1,1,0,grave,norte,A032 Alfahuir,norte,5.89,2,1,8.13,2,1,1,0.9249132585268887,-0.3801782005864786
8.080506087239678,2,1,0,1,media,norte,B043 Quart,oeste,6.702,1,1,10.93,1,1,4,0.8552956175297157,-0.518140334884732
9.913287781533047,0,1,0,1,grave,norte,B031 Nazaret,este,8.961,1,3,14.67,2,1,3,0.5195293016344631,-0.8544526345814654
10.585536831341301,5,2,1,0,grave,oeste,A053 Manises,oeste,6.654,1,1,8.98,2,4,4,0.36190032649882964,-0.9322167954290678
13.876251232035193,4,4,0,0,media,sur,B043 Quart,oeste,6.601,2,3,7.29,1,2,4,-0.47168560404872034,-0.8817668007660494
7.504114898153023,1,4,0,0,grave,norte,A013 Sagunto,norte,6.664,4,1,7.83,2,1,1,0.9234667401245359,-0.3836784850415291
12.460805996191459,2,12,0,0,media,centro,A013 Sagunto,norte,3.889,5,3,8.07,1,0,1,-0.1203463171997641,-0.9927319698370017
9.465027889436227,1,4,0,1,media,norte,A055 Silla,sur,8.777,0,2,14.76,1,1,2,0.6159994995973116,-0.7877465433093703
9.876340725868918,4,2,0,1,media,oeste,B036 Arabista,centro,2.777,1,2,4.58,1,4,0,0.5277697471323358,-0.8493874816665656
11.68704873041651,3,7,0,0,grave,norte,A013 Sagunto,norte,4.003,3,1,5.1,2,1,1,0.08183882050671684,-0.9966455776543983
7.193194946094254,6,10,1,0,media,centro,B043 Quart,oeste,5.267,2,1,10.45,1,0,4,0.9516055386912651,-0.30732214162358573
10.956024365460127,0,8,0,0,media,centro,A031 Malvarrosa,este,3.114,4,2,7.68,1,0,3,0.26992215237311656,-0.9628821483744852
10.41613052053264,2,4,0,0,media,norte,A031 Malvarrosa,este,5.371,1,2,8.63,1,1,3,0.4028751615086167,-0.9152549394782887
11.231128160020372,3,7,0,0,media,oeste,A031 Malvarrosa,este,4.885,1,1,6.65,1,4,3,0.19993362445592608,-0.9798094436225427
10.722921609769545,3,9,0,0,leve,oeste,B035 Peset,centro,4.885,3,2,6.08,0,4,0,0.3281442201206724,-0.9446276360563435
16.138250349777238,2,9,0,0,media,oeste,B036 Arabista,centro,7.07,2,1,8.41,1,4,0,-0.883551198687799,-0.4683345805055971
8.40565003937171,4,8,0,1,media,sur,A055 Silla,sur,4.312,2,3,6.91,1,2,2,0.808146671304956,-0.5889812880378454
8.672507612495457,5,11,1,1,media,sur,B043 Quart,oeste,7.18,2,3,11.08,1,2,4,0.7650606253172165,-0.643958259197931
8.44214868393809,6,11,1,1,media,sur,A032 Alfahuir,norte,7.932,0,1,13.03,1,2,1,0.8024819573048937,-0.5966763848185269
8.611307202099363,5,7,1,1,media,norte,B043 Quart,oeste,7.769,7,2,17.24,1,1,4,0.7752796332373779,-0.6316181522781916
8.406532181733706,5,6,1,1,grave,sur,A031 Malvarrosa,este,7.849,2,2,12.83,2,2,3,0.808010627865661,-0.589167909221251
12.97254132776888,3,8,0,0,grave,norte,B043 Quart,oeste,8.199,1,3,8.77,2,1,4,-0.2518687016468901,-0.9677614153967443
13.551260619974638,5,10,1,0,media,sur,A055 Silla,sur,5.487,3,1,9.7,1,2,2,-0.39504706311935556,-0.9186608829817301
8.57313426562631,1,1,0,1,leve,centro,A041 General,centro,2.095,4,1,5.39,0,0,0,0.7815529853441524,-0.623838866294529
7.919111067239428,2,12,0,0,grave,centro,B043 Quart,oeste,9.668,4,3,15.88,2,0,4,0.8764187710165046,-0.48154972516856415
11.17853889096601,2,3,0,0,grave,este,B051 Massamagrell,norte,4.191,2,3,5.43,2,3,1,0.21340410766286153,-0.9769640151165333
8.619442389297571,3,6,0,1,media,oeste,A055 Silla,sur,5.062,0,3,8.71,1,4,2,0.773932663776161,-0.6332678990287884
11.582329544388777,1,11,0,0,leve,norte,B031 Nazaret,este,8.818,0,2,9.55,0,1,3,0.10912810047819749,-0.9940276946272777
10.50730755212825,6,4,1,0,leve,centro,A013 Sagunto,norte,6.563,2,0,16.17,0,0,1,0.3809152474903471,-0.9246099578900109
6.21063971250692,2,6,0,0,leve,oeste,A032 Alfahuir,norte,4.305,2,1,7.45,0,4,1,0.9984798805924462,-0.05511740244327981
13.868763003325153,0,2,0,0,leve,sur,A031 Malvarrosa,este,4.53,1,3,5.52,0,2,3,-0.46995607105068954,-0.8826898046780642
14.489694182738805,3,5,0,0,grave,norte,B051 Massamagrell,norte,3.717,2,2,5.04,2,1,1,-0.6066187036093098,-0.7949929235102413
8.468028273789034,0,3,0,1,media,sur,B031 Nazaret,este,14.541,3,3,20.6,1,2,3,0.7984209315666339,-0.6020996728418548
9.030746100160039,0,5,0,1,grave,norte,A013 Sagunto,norte,4.074,5,3,6.77,2,1,1,0.7013922137295279,-0.71277553445639
10.714663476812262,1,5,0,0,grave,norte,B043 Quart,oeste,6.42,2,2,5.74,2,1,4,0.3301857121682334,-0.9439159896304101
10.836141974967562,3,12,0,0,grave,este,A055 Silla,sur,3.092,5,2,4.88,2,3,2,0.30000444957289957,-0.9539378020796018
11.646360681682076,2,12,0,0,grave,centro,A013 Sagunto,norte,1.668,2,1,7.83,2,0,1,0.09245035135150159,-0.9957172954885256
15.025511346915874,5,2,1,0,grave,centro,B051 Massamagrell,norte,2.806,4,2,3.84,2,0,1,-0.7118136388058502,-0.7023683816986458
9.557631931264876,4,9,0,1,media,centro,A031 Malvarrosa,este,2.098,3,2,6.05,1,0,3,0.5967224742295365,-0.802447685989174
8.004256888653865,2,1,0,1,grave,centro,B043 Quart,oeste,2.344,6,1,5.62,2,0,4,0.8654676406760132,-0.5009648320418264
6.5517019299636825,2,1,0,0,grave,centro,A013 Sagunto,norte,7.892,5,2,13.83,2,0,1,0.9895873534067292,-0.1439335609837579
8.172674900145202,2,2,0,1,leve,centro,A041 General,centro,3.874,2,2,14.35,0,0,0,0.8425452564004959,-0.5386255572445692
9.917182567815507,5,12,1,1,grave,centro,A055 Silla,sur,4.866,4,2,12.38,2,0,2,0.5186577868049259,-0.8549819297427379
14.48639465879447,0,12,0,0,grave,centro,B035 Peset,centro,4.638,4,2,7.77,2,0,0,-0.6059317518739105,-0.7955166321774886
8.705971752409571,0,3,0,1,grave,centro,A013 Sagunto,norte,3.058,2,2,6.88,2,0,1,0.7593896889036059,-0.6506360736901118
10.559469879097247,5,3,1,0,media,centro,A053 Manises,oeste,2.626,5,1,6.92,1,0,4,0.3682535884733478,-0.9297253866473165
9.95894275981812,3,4,0,1,media,sur,A053 Manises,oeste,7.942,2,3,10.29,1,2,4,0.5092796365861986,-0.8606010990921575
12.97098318362021,0,7,0,0,leve,sur,B043 Quart,oeste,7.659,2,2,11.17,0,2,4,-0.2514739103197856,-0.96786407745534
16.317331064684055,1,7,0,0,media,centro,A041 General,centro,2.477,2,2,1.21,1,0,0,-0.9045293287095295,-0.42641141343107586
8.672828067699198,6,4,1,1,leve,sur,B043 Quart,oeste,7.527,0,1,13.56,0,2,4,0.7650065977620897,-0.6440224416745679
8.776401393704445,5,9,1,1,media,oeste,A033 Campanar,centro,4.002,1,2,10.63,1,4,0,0.7472645729586475,-0.6645266420550271
12.61040219267268,4,4,0,0,grave,oeste,A055 Silla,sur,5.092,3,2,6.52,2,4,2,-0.1591236411169652,-0.9872586625792044
11.70472872406578,3,11,0,0,leve,centro,B051 Massamagrell,norte,2.752,3,1,8.16,0,0,1,0.07722487512503913,-0.9970137003381258
14.616768314340085,3,8,0,0,media,este,B043 Quart,oeste,2.712,1,2,3.82,1,3,4,-0.6327259359324258,-0.7743758066975206
11.459820463314909,6,6,1,0,leve,norte,B035 Peset,centro,2.256,2,1,3.03,0,1,0,0.1409477654621986,-0.9900170338995249
9.101769773032352,6,9,1,1,leve,centro,A053 Manises,oeste,2.097,1,2,6.46,0,0,4,0.6880184173805293,-0.7256932253681246
11.476637076730773,1,10,0,0,media,centro,A055 Silla,sur,7.207,4,3,12.26,1,0,2,0.13658778527116042,-0.9906279709935104
12.771758951457269,5,4,1,0,leve,centro,A055 Silla,sur,2.784,5,0,6.51,0,0,2,-0.20067415038046413,-0.9796580451203771
12.051205452993411,1,5,0,0,media,norte,A032 Alfahuir,norte,9.216,3,2,11.13,1,1,1,-0.013405154732880934,-0.9999101468765018
11.268185077768244,1,11,0,0,leve,sur,A055 Silla,sur,2.729,1,2,4.54,0,2,2,0.19041876475948863,-0.9817029561061078
12.666686723972884,4,3,0,0,leve,este,B035 Peset,centro,3.049,2,3,3.81,0,3,0,-0.17365334888068024,-0.9848068411737018
12.923238976114181,2,1,0,0,media,centro,B043 Quart,oeste,1.74,2,2,4.1,1,0,4,-0.239356856653506,-0.9709316634928294
13.455397477593818,6,6,1,0,media,centro,B036 Arabista,centro,2.922,1,3,6.24,1,0,0,-0.3718695273396769,-0.928285007223625
11.621774718974107,0,10,0,0,leve,centro,A013 Sagunto,norte,9.517,2,3,19.64,0,0,1,0.09885741598192752,-0.9951016085332071
9.582204799207863,3,9,0,1,media,norte,A032 Alfahuir,norte,7.996,1,2,9.54,1,1,1,0.5915478862421921,-0.8062698669071011
10.366784216083307,6,11,1,0,grave,oeste,A031 Malvarrosa,este,11.796,0,1,13.43,2,4,3,0.4146652389793034,-0.9099740323669886
13.016272416270892,6,7,1,0,grave,este,B043 Quart,oeste,4.281,3,2,5.2,2,3,4,-0.2629316330040273,-0.9648144673282193
7.95766082253191,0,2,0,0,leve,oeste,B051 Massamagrell,norte,10.165,2,1,15.3,0,4,1,0.8715142748533147,-0.49037013441573
10.921683272182253,2,7,0,0,media,sur,B051 Massamagrell,norte,18.048,2,2,18.16,1,2,1,0.27856789710005975,-0.9604165381256461
9.016652969181598,4,9,0,1,grave,norte,A053 Manises,oeste,6.188,2,2,6.37,2,1,4,0.7040172711713734,-0.7101828510267008
10.071862057337043,0,2,0,0,leve,norte,B043 Quart,oeste,5.099,6,2,6.74,0,1,4,0.48361955808289764,-0.875278311761295
13.196129656518247,6,3,1,0,grave,norte,B043 Quart,oeste,3.592,3,1,5.96,2,1,4,-0.30805317451336384,-0.951369140592777
10.477747670049759,6,1,1,0,grave,norte,A033 Campanar,centro,5.656,2,2,7.84,2,1,0,0.3880591035888379,-0.9216344894381002
10.116091370390372,1,7,0,0,grave,este,B051 Massamagrell,norte,4.98,3,3,10.14,2,3,1,0.47345233471937814,-0.8808194404920737
6.600359647550202,0,11,0,0,grave,norte,B051 Massamagrell,norte,16.212,3,1,20.48,2,1,1,0.9876736070505051,-0.15652746064459236
11.865633915068052,0,8,0,0,grave,centro,A031 Malvarrosa,este,1.787,2,2,7.9,2,0,3,0.03516970445548886,-0.9993813545831809
11.613710452852688,6,12,1,0,media,este,B031 Nazaret,este,4.931,3,2,9.38,1,3,3,0.10095807245715988,-0.9948906812337398
15.40813680826365,1,1,0,0,grave,este,A053 Manises,oeste,2.122,3,2,3.34,2,3,4,-0.7784847826621593,-0.6276634792334589
9.230554412617497,2,11,0,1,grave,norte,A013 Sagunto,norte,5.364,0,2,7.25,2,1,1,0.66316475288313,-0.748473453459411
10.547875819159847,2,10,0,0,grave,sur,A031 Malvarrosa,este,8.168,1,2,5.05,2,2,3,0.3710738997622111,-0.9286033388456367
10.623459209276888,4,5,0,0,media,centro,A032 Alfahuir,norte,4.03,3,2,8.25,1,0,1,0.35262754317761263,-0.9357637606749478
13.943633199408687,0,12,0,0,media,norte,B031 Nazaret,este,8.473,3,2,11.53,1,1,3,-0.48716626568321086,-0.8733092405215206
9.761761169032619,1,4,0,1,grave,centro,A032 Alfahuir,norte,3.827,4,2,12.21,2,0,1,0.5530074529606507,-0.8331763060541111
10.697553814425849,6,11,1,0,leve,centro,A013 Sagunto,norte,4.155,6,2,11.58,0,0,1,0.33441046767088933,-0.942427524593874
11.519741274291349,6,11,1,0,grave,sur,A033 Campanar,centro,7.248,2,1,7.28,2,2,0,0.12540043340422466,-0.9921062096882736
10.466522807890895,5,9,1,0,grave,centro,A013 Sagunto,norte,1.997,3,2,2.25,2,0,1,0.39076579639428555,-0.9204901370293653
8.883915963623679,0,7,0,1,grave,este,A032 Alfahuir,norte,2.086,2,1,4.24,2,3,1,0.7282664489041792,-0.6852940824204573
10.48522498224577,2,2,0,0,grave,este,B051 Massamagrell,norte,3.753,2,2,6.75,2,3,1,0.38625421031624924,-0.9223923704221381
12.68407937464943,4,7,0,0,grave,centro,A041 General,centro,3.012,3,1,6.42,2,0,0,-0.17813573817664874,-0.984005924161161
7.43371175147235,1,5,0,0,leve,sur,A041 General,centro,12.483,2,2,14.66,0,2,0,0.930381254272618,-0.36659340105641575
10.33242418536719,6,10,1,0,grave,norte,B043 Quart,oeste,6.212,4,3,9.03,2,1,4,0.4228339640547086,-0.9062071721420999
8.249697962652068,4,9,0,1,media,centro,A053 Manises,oeste,2.929,8,0,10.49,1,0,4,0.8315135404152275,-0.5555044843258548
12.987616572312106,0,11,0,0,media,sur,B035 Peset,centro,8.445,2,3,8.62,1,2,0,-0.25568618423465284,-0.96675983325308
6.192032738040563,6,1,1,0,media,sur,A055 Silla,sur,6.288,2,2,5.64,1,2,2,0.9987365259353838,-0.050252878151609885
8.602695381821029,6,10,1,1,media,norte,A013 Sagunto,norte,9.361,1,1,16.06,1,1,1,0.7767016885073242,-0.6298686268340975
10.943029687661301,0,11,0,0,media,oeste,B035 Peset,centro,13.403,2,3,17.57,1,4,0,0.27319630788081223,-0.961958303337672
13.913810073085852,3,9,0,0,media,norte,A031 Malvarrosa,este,17.421,0,2,20.21,1,1,3,-0.4803329704690434,-0.8770862200949147
9.83562434731753,1,2,0,1,media,oeste,A032 Alfahuir,norte,5.745,2,2,10.54,1,4,1,0.5367936573011264,-0.8437135589056756
8.612001183267004,2,2,0,1,grave,norte,B036 Arabista,centro,7.564,1,3,11.7,2,1,0,0.775164865628027,-0.6317589976374558
14.702892673601475,1,1,0,0,media,centro,B043 Quart,oeste,6.512,4,0,16.0,1,0,4,-0.6500237176178436,-0.7599139204767063
6.37996524895939,3,8,0,0,leve,norte,B031 Nazaret,este,6.076,1,2,6.97,0,1,3,0.99505647351138,-0.09931069692181299
4.502985108449796,6,8,1,0,grave,centro,B036 Arabista,centro,4.344,5,1,6.63,2,0,0,0.9241783172908411,0.3819613041257837
11.10003612513333,3,12,0,0,grave,sur,B051 Massamagrell,norte,4.26,2,2,2.95,2,2,1,0.23343616762019714,-0.9723721281725404
8.744864439118473,0,5,0,1,grave,sur,A055 Silla,sur,6.173,5,1,9.7,2,2,2,0.7527256093581365,-0.6583343808555209
7.446917957173217,4,5,0,0,leve,norte,A041 General,centro,10.936,2,2,15.33,0,1,0,0.9291082447343909,-0.3698078819692452
11.770891118248382,2,8,0,0,grave,centro,B051 Massamagrell,norte,2.316,5,2,6.99,2,0,1,0.05994460642258165,-0.9982017051482339
10.609501784427998,5,10,1,0,media,norte,B035 Peset,centro,6.136,3,0,7.75,1,1,0,0.3560445045748635,-0.9344689993584806
8.589803423158179,2,11,0,1,media,centro,A031 Malvarrosa,este,1.576,0,1,2.57,1,0,3,0.7788231345757726,-0.627243593071757
6.799239003322764,1,10,0,0,leve,sur,A055 Silla,sur,17.509,1,2,20.03,0,2,2,0.9781890032480782,-0.20771681184856275
12.181143320700361,1,6,0,0,media,este,B036 Arabista,centro,8.474,1,2,11.79,1,3,0,-0.04740543697103143,-0.9988757302815929
11.625502944896652,5,8,1,0,leve,oeste,B051 Massamagrell,norte,5.986,1,2,8.95,0,4,1,0.09788610284447549,-0.9951976240274696
9.752060340551543,1,10,0,1,media,centro,A033 Campanar,centro,4.021,4,2,10.85,1,0,0,0.5551216609246111,-0.8317691636339383
14.616592490119164,5,6,1,0,media,norte,B031 Nazaret,este,7.768,2,2,8.84,1,1,3,-0.6326902902222763,-0.7744049306780347
7.324788084184618,1,3,0,0,grave,sur,A041 General,centro,13.237,2,3,16.23,2,2,0,0.9404554159459154,-0.33991706432304225
6.186187072688153,2,3,0,0,grave,oeste,A013 Sagunto,norte,4.355,4,3,5.95,2,4,1,0.9988122629190698,-0.04872436189922873
8.270229825296889,3,1,0,1,media,sur,A041 General,centro,9.871,2,3,14.06,1,2,0,0.828515578473213,-0.5599660134572431
9.886034959111255,6,9,1,1,media,centro,B035 Peset,centro,5.197,2,3,12.74,1,0,0,0.5256123515809903,-0.8507241949454014
10.60834862330673,6,2,1,0,media,norte,A031 Malvarrosa,este,11.231,1,1,15.76,1,1,3,0.356326601616558,-0.9343614680520568
9.396909855359175,1,4,0,1,grave,sur,B051 Massamagrell,norte,2.569,2,1,4.96,2,2,1,0.629948894552418,-0.776636588278061
10.880138491285742,2,4,0,0,media,sur,A053 Manises,oeste,5.422,2,1,5.96,1,2,4,0.2889970872848348,-0.9573299763095698
6.87115143952389,0,7,0,0,media,este,A032 Alfahuir,norte,3.034,3,3,3.64,1,3,1,0.9741052757840433,-0.22609491743445492
13.609411510183149,3,5,0,0,leve,centro,B031 Nazaret,este,3.423,0,2,8.52,0,0,3,-0.40898631603296903,-0.9125405159760198
9.794622054018578,3,8,0,1,media,oeste,A031 Malvarrosa,este,2.22,2,1,2.3,1,4,3,0.5458192951316504,-0.8379029162510346
12.793239578970319,6,1,1,0,media,centro,B036 Arabista,centro,1.275,1,2,3.15,1,0,0,-0.20618016799308878,-0.978514046054701
10.85681336594426,6,2,1,0,leve,oeste,B051 Massamagrell,norte,14.604,0,2,20.43,0,4,1,0.29483760159209377,-0.9555473764745638
11.141883047884459,2,6,0,0,grave,este,B031 Nazaret,este,6.338,0,1,8.94,2,3,3,0.22276955036508328,-0.9748711337557076
11.42441820058051,3,5,0,0,grave,sur,A033 Campanar,centro,7.497,3,2,7.72,2,2,0,0.15011734602447302,-0.9886681862093918
11.119271400043287,6,4,1,0,grave,este,A055 Silla,sur,5.653,1,1,7.74,2,3,2,0.2285365732323285,-0.9735353279132836
11.60680689966886,5,1,1,0,leve,centro,A055 Silla,sur,3.418,3,3,7.79,0,0,2,0.10275601827887838,-0.9947065902603998
13.322881325331078,0,11,0,0,media,centro,B043 Quart,oeste,5.013,5,2,10.64,1,0,4,-0.3394475576499336,-0.9406249813849805
10.491302924253675,2,8,0,0,grave,centro,B036 Arabista,centro,2.407,4,2,6.36,2,0,0,0.38478600983249667,-0.9230058107277471
11.77250939397128,2,2,0,0,grave,centro,A032 Alfahuir,norte,3.48,1,3,6.12,2,0,1,0.05952169933399309,-0.9982270119108146
9.775660764281934,1,1,0,1,media,norte,A041 General,centro,7.2,2,3,12.11,1,1,0,0.5499719484298004,-0.8351831271884802
13.600293038623683,1,12,0,0,leve,centro,B051 Massamagrell,norte,1.998,3,2,5.98,0,0,1,-0.4068067266492255,-0.9135142512040753
8.309019244851825,0,8,0,1,media,este,A041 General,centro,8.527,1,2,13.8,1,3,0,0.822786475467168,-0.5683506099128559
14.50235108227704,4,6,0,0,media,norte,A013 Sagunto,norte,5.319,2,3,5.68,1,1,1,-0.6092496320842494,-0.7929784901276999
9.899605123389142,1,9,0,1,grave,sur,B035 Peset,centro,11.223,2,1,14.83,2,2,0,0.5225867065466371,-0.852586144703712
6.42306224470488,0,9,0,0,grave,sur,B043 Quart,oeste,7.477,1,2,6.04,2,2,4,0.9938726627331956,-0.11053112806638457
10.320261037276973,1,9,0,0,media,centro,A033 Campanar,centro,6.674,2,3,10.39,1,0,0,0.42571745523362825,-0.9048561478541237
8.297370856312797,5,6,1,1,leve,centro,A032 Alfahuir,norte,2.003,5,3,9.11,0,0,1,0.8245158554306471,-0.5658388499771541
12.101608872471811,5,6,1,0,grave,centro,B031 Nazaret,este,1.964,3,0,2.8,2,0,3,-0.02659800346620468,-0.9996462105223086
8.368440051744022,3,1,0,1,leve,este,A013 Sagunto,norte,3.193,5,2,7.72,0,3,1,0.8138458270096116,-0.5810808634424656
8.884541416963051,2,11,0,1,grave,sur,B051 Massamagrell,norte,7.539,0,2,7.73,2,2,1,0.728154226826141,-0.6854133219855191
5.276148172636173,6,8,1,0,grave,centro,A041 General,centro,6.403,5,3,8.4,2,0,0,0.9820977948747831,0.1883717635477472
8.869234201877308,1,3,0,1,grave,este,B031 Nazaret,este,9.831,5,2,20.12,2,3,3,0.7308951113563823,-0.6824898066603936
3.9403016834276086,1,11,0,0,leve,centro,A031 Malvarrosa,este,1.132,2,2,1.28,0,0,3,0.8581054628110131,0.513473480029784
6.040242941285692,1,11,0,0,leve,sur,A053 Manises,oeste,7.944,0,1,10.51,0,2,4,0.9999445013178686,-0.01053538248755642
11.901036640360743,1,12,0,0,media,norte,B051 Massamagrell,norte,1.531,2,3,1.0,1,1,1,0.025905648534576706,-0.9996643923707611
11.96450039662708,2,11,0,0,media,este,A033 Campanar,centro,6.865,5,2,10.96,1,3,0,0.009293640640265185,-0.9999568131892745
11.063643904462412,6,12,1,0,media,oeste,B036 Arabista,centro,9.097,1,3,12.95,1,4,0,0.24268967036901934,-0.9701039758171166
7.582559642176967,4,4,0,0,grave,este,B031 Nazaret,este,4.714,4,3,4.62,2,3,3,0.9153930374381313,-0.40256128354548953
9.88072160964505,2,10,0,1,grave,norte,B035 Peset,centro,6.75,1,1,11.1,2,1,0,0.5267952269475132,-0.8499922287087794
9.990993652273579,6,10,1,1,grave,centro,A013 Sagunto,norte,3.308,0,2,6.23,2,0,1,0.5020405717095239,-0.8648440693891439
7.1040882770186435,0,4,0,0,leve,este,A055 Silla,sur,3.372,1,2,5.16,0,3,2,0.9585152017184352,-0.2850414146657769
13.758495754417876,1,2,0,0,grave,norte,A013 Sagunto,norte,7.894,1,2,8.7,2,1,1,-0.4442824039544348,-0.8958867928128355
12.193405726439178,3,12,0,0,grave,centro,B035 Peset,centro,2.884,4,2,7.47,2,0,0,-0.05061186826707104,-0.9987183981435992
9.44758956542584,4,4,0,1,media,sur,A032 Alfahuir,norte,10.791,2,2,14.69,1,2,1,0.6195894004893291,-0.7849260951206004
10.067214597486327,0,11,0,0,grave,centro,A033 Campanar,centro,3.04,2,1,6.42,2,0,0,0.48468415285195915,-0.8746892430881831
10.52095701986888,2,1,0,0,leve,centro,B035 Peset,centro,2.172,5,3,4.33,0,0,0,0.37760880066442193,-0.9259652227058945
4.895662828939273,4,1,0,0,media,oeste,B031 Nazaret,este,2.756,3,2,7.12,1,4,3,0.958496626297257,0.2851038712062265
9.382056543698507,4,6,0,1,leve,norte,B043 Quart,oeste,2.809,3,2,7.39,0,1,4,0.6329641438218344,-0.7741811110043257
8.295039380005504,4,4,0,1,grave,centro,B035 Peset,centro,5.776,2,1,13.74,2,0,0,0.8248610780082893,-0.5653354773822379
7.495949975262711,2,8,0,0,media,sur,A041 General,centro,5.778,2,2,5.4,1,2,0,0.9242847700578417,-0.3817036335157458
9.297249267785112,0,7,0,1,media,este,A031 Malvarrosa,este,5.59,3,2,12.24,1,3,3,0.6499954786400134,-0.7599380749426494
14.494216317123806,2,2,0,0,leve,centro,B051 Massamagrell,norte,7.139,2,2,16.37,0,0,1,-0.6075594640439836,-0.7942741955084449
11.602107153167525,0,3,0,0,leve,sur,A055 Silla,sur,5.511,2,3,7.77,0,2,2,0.10397981798535055,-0.9945794073133293
8.572052525543008,6,5,1,1,leve,este,A013 Sagunto,norte,3.619,0,2,7.12,0,3,1,0.7817296244763366,-0.6236175063418968
11.431456953390397,3,3,0,0,media,centro,A041 General,centro,3.015,3,3,7.11,1,0,0,0.14829523260263947,-0.9889431348603058
13.498388591465005,2,10,0,0,leve,norte,B031 Nazaret,este,6.587,0,3,5.91,0,1,3,-0.38229364517494524,-0.9240408913348224
12.311584207281921,5,6,1,0,media,centro,B043 Quart,oeste,7.482,2,2,14.08,1,0,4,-0.0814821197339333,-0.9966748036163375
10.149075924800435,3,2,0,0,grave,este,A033 Campanar,centro,9.711,2,2,12.48,2,3,0,0.4658286049614272,-0.8848749690208728
8.382658055736066,2,6,0,1,media,este,A053 Manises,oeste,6.347,3,1,10.91,1,3,4,0.8116772571805697,-0.5841061805663653
11.745558284033974,5,2,1,0,grave,centro,B036 Arabista,centro,6.143,4,3,10.81,2,0,0,0.06656343354395433,-0.9977821953286397
10.983713463554373,5,2,1,0,leve,este,B043 Quart,oeste,4.43,4,3,6.82,0,3,4,0.2629351995866235,-0.9648134953545905
12.237983050069332,4,4,0,0,media,este,B035 Peset,centro,5.492,4,2,11.54,1,3,0,-0.06226351650196958,-0.9980597449615974
11.587929504204924,0,10,0,0,media,centro,B051 Massamagrell,norte,2.794,6,2,2.36,1,0,1,0.10767067346562999,-0.9941866153169925
12.623881788298338,3,11,0,0,leve,sur,A033 Campanar,centro,3.973,2,3,9.98,0,2,0,-0.1626066294059638,-0.9866909769898737
